Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"EC Legacy Regression Testing, OPSUI(eSOA Enhancement)",Chrome 130.0.0.0,,,28-10-2024 11:06:52,28-10-2024 11:07:43,50.284s,FAILED
,,,,,,,
Test Cases/EasyClaimLegacyLoginAndHospitalAndUser,Chrome 130.0.0.0,,,28-10-2024 11:06:52,28-10-2024 11:07:18,25.276s,PASSED
"openBrowser("""")",Chrome 130.0.0.0,,,28-10-2024 11:06:53,28-10-2024 11:06:54,1.519s,PASSED
"navigateToUrl(""http://172.30.1.26/OPSUI.EasyClaims.Legacy/Account/Login?ReturnUrl=%2FOPSUI.EasyClaims.Legacy%2F"")",Chrome 130.0.0.0,,,28-10-2024 11:06:54,28-10-2024 11:06:56,1.977s,PASSED
maximizeWindow(),Chrome 130.0.0.0,,,28-10-2024 11:06:56,28-10-2024 11:06:56,0.050s,PASSED
"setText(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/input_Username_Username""), ""patche@admin"")",Chrome 130.0.0.0,,,28-10-2024 11:06:56,28-10-2024 11:06:57,0.658s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/input_Password_Password""), ""nwr9I1qT+J0GbQ++JlYjHw=="")",Chrome 130.0.0.0,,,28-10-2024 11:06:57,28-10-2024 11:06:57,0.331s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/input_Password_Password""), Keys.chord(ENTER))",Chrome 130.0.0.0,,,28-10-2024 11:06:57,28-10-2024 11:06:58,0.442s,PASSED
"click(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Connect - Easy Claims/span_Control Panel""))",Chrome 130.0.0.0,,,28-10-2024 11:06:58,28-10-2024 11:07:01,3.289s,PASSED
"navigateToUrl(""http://172.30.1.26/OPSUI.EasyClaims.Legacy/ControlPanel"")",Chrome 130.0.0.0,,,28-10-2024 11:07:01,28-10-2024 11:07:02,0.541s,PASSED
"click(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/span_Hospital Information (offline mode)""))",Chrome 130.0.0.0,,,28-10-2024 11:07:02,28-10-2024 11:07:04,2.790s,PASSED
"click(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/input_b1 l1 bf homes, exchange 05 PAGPARTIA_a9fde9""))",Chrome 130.0.0.0,,,28-10-2024 11:07:04,28-10-2024 11:07:05,0.290s,PASSED
