Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"EC Legacy Regression Testing, OPSUI(eSOA Enhancement)",Chrome 130.0.0.0,,,28-10-2024 11:31:25,28-10-2024 11:34:11,2m - 46.053s,FAILED
,,,,,,,
Test Cases/EasyClaimLegacyLoginAndHospitalAndUser,Chrome 130.0.0.0,,,28-10-2024 11:31:25,28-10-2024 11:31:55,30.193s,PASSED
"openBrowser("""")",Chrome 130.0.0.0,,,28-10-2024 11:31:25,28-10-2024 11:31:27,1.529s,PASSED
"navigateToUrl(""http://172.30.1.26/OPSUI.EasyClaims.Legacy/Account/Login?ReturnUrl=%2FOPSUI.EasyClaims.Legacy%2F"")",Chrome 130.0.0.0,,,28-10-2024 11:31:27,28-10-2024 11:31:31,4.787s,PASSED
maximizeWindow(),Chrome 130.0.0.0,,,28-10-2024 11:31:31,28-10-2024 11:31:32,0.057s,PASSED
"setText(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/input_Username_Username""), ""patche@admin"")",Chrome 130.0.0.0,,,28-10-2024 11:31:32,28-10-2024 11:31:32,0.667s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/input_Password_Password""), ""nwr9I1qT+J0GbQ++JlYjHw=="")",Chrome 130.0.0.0,,,28-10-2024 11:31:32,28-10-2024 11:31:33,0.337s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/input_Password_Password""), Keys.chord(ENTER))",Chrome 130.0.0.0,,,28-10-2024 11:31:33,28-10-2024 11:31:33,0.469s,PASSED
"click(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Connect - Easy Claims/span_Control Panel""))",Chrome 130.0.0.0,,,28-10-2024 11:31:33,28-10-2024 11:31:38,4.599s,PASSED
"navigateToUrl(""http://172.30.1.26/OPSUI.EasyClaims.Legacy/ControlPanel"")",Chrome 130.0.0.0,,,28-10-2024 11:31:38,28-10-2024 11:31:38,0.443s,PASSED
